shift,date,age,latitude,longitude,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,unique_squirrel_id
PM,2018-10-17 00:00:00,Adult,40.7773295419104,-73.9702348982803,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,15D-PM-1017-01
AM,2018-10-14 00:00:00,Adult,40.7781658424866,-73.9686056085297,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,true,false,false,16E-AM-1014-03
PM,2018-10-13 00:00:00,Juvenile,40.7949598486683,-73.9522142360388,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,39H-PM-1013-02
PM,2018-10-06 00:00:00,Adult,40.7972751877447,-73.9576589997493,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,39C-PM-1006-02
AM,2018-10-10 00:00:00,Adult,40.7915700446878,-73.9637946878735,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,false,false,31A-AM-1010-04
PM,2018-10-14 00:00:00,Adult,40.7723889726647,-73.9710991123992,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,9F-PM-1014-02
PM,2018-10-07 00:00:00,Adult,40.7810450065235,-73.9638270331336,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,true,false,false,false,true,21G-PM-1007-02
AM,2018-10-06 00:00:00,Adult,40.7670090327736,-73.9756015005821,Gray,Ground Plane,walking along path,false,false,false,false,true,,false,false,false,false,true,false,true,false,2F-AM-1006-01
PM,2018-10-07 00:00:00,Adult,40.7809187761995,-73.9649632550828,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,false,20F-PM-1007-01
PM,2018-10-06 00:00:00,Adult,40.7931529059779,-73.957219204335,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,false,35E-PM-1006-01
AM,2018-10-07 00:00:00,Adult,40.7714534847379,-73.9712308864394,Gray,Above Ground,,false,false,false,false,false,grooming,false,false,false,false,false,false,true,false,9G-AM-1007-04
PM,2018-10-18 00:00:00,Adult,40.7701671581939,-73.9758676144255,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,5D-PM-1018-03
PM,2018-10-12 00:00:00,Adult,40.7766356226979,-73.969058856545,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,false,14F-PM-1012-06
AM,2018-10-18 00:00:00,Adult,40.7834051716226,-73.963846339804,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,23F-AM-1018-01
PM,2018-10-14 00:00:00,Adult,40.7976368003915,-73.9597642778427,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,false,false,39A-PM-1014-02
PM,2018-10-14 00:00:00,Adult,40.7771035589298,-73.9745691353018,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,true,13A-PM-1014-03
AM,2018-10-06 00:00:00,Juvenile,40.7744174965072,-73.9748706415584,Gray,Above Ground,High in a tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,10B-AM-1006-02
AM,2018-10-19 00:00:00,Adult,40.7969409510133,-73.9597205966324,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true,38B-AM-1019-01
PM,2018-10-07 00:00:00,Adult,40.7719703235178,-73.971086588091,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false,9G-PM-1007-06
AM,2018-10-19 00:00:00,Juvenile,40.7982737896998,-73.958535640774,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,true,false,false,false,40B-AM-1019-02
PM,2018-10-13 00:00:00,Juvenile,40.7934123941528,-73.958770180151,Gray,,,false,false,false,false,false,,false,false,false,false,false,false,false,false,35D-PM-1013-04
PM,2018-10-17 00:00:00,Adult,40.7723889080377,-73.9707274055755,Gray,Ground Plane,,false,true,false,false,false,playing (with #9),false,false,false,false,false,false,true,false,10G-PM-1017-10
AM,2018-10-10 00:00:00,Adult,40.7764043782924,-73.9720065066618,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,13C-AM-1010-04
PM,2018-10-13 00:00:00,Adult,40.792158440043,-73.9618064639153,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,true,true,false,false,32C-PM-1013-12
PM,2018-10-14 00:00:00,,40.7945669054449,-73.9554432393295,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,37F-PM-1014-01
PM,2018-10-06 00:00:00,Adult,40.790786197111,-73.9613780522542,Gray,Above Ground,,false,false,false,true,false,,false,false,false,false,false,false,true,false,31D-PM-1006-04
PM,2018-10-12 00:00:00,Adult,40.775995869679,-73.9646901432328,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,15I-PM-1012-03
PM,2018-10-18 00:00:00,Adult,40.7818038172275,-73.9690828325179,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,19C-PM-1018-04
PM,2018-10-19 00:00:00,Adult,40.772473633538,-73.9708775864433,Black,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,true,10F-PM-1019-12
PM,2018-10-18 00:00:00,,40.7808139538222,-73.9691050656013,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,18C-PM-1018-01
AM,2018-10-08 00:00:00,Adult,40.7728494038744,-73.9768434635084,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,7B-AM-1008-11
AM,2018-10-14 00:00:00,Adult,40.7970895007931,-73.9553811810434,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,true,false,true,false,40E-AM-1014-02
AM,2018-10-19 00:00:00,Adult,40.7963852299012,-73.9588468413094,Gray,Above Ground,,false,false,true,false,false,sitting still,false,true,false,false,false,false,false,false,38B-AM-1019-05
AM,2018-10-10 00:00:00,Juvenile,40.7693001754769,-73.9788138172962,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,3B-AM-1010-09
AM,2018-10-19 00:00:00,Juvenile,40.7815277479588,-73.9700162034073,Gray,Ground Plane,,true,false,false,true,false,posing,false,false,false,false,false,false,true,true,19B-AM-1019-02
AM,2018-10-10 00:00:00,Adult,40.7990973804149,-73.9570528770427,Cinnamon,Above Ground,,false,false,false,false,false,,true,false,false,true,false,true,false,false,41B-AM-1010-07
AM,2018-10-06 00:00:00,,40.7681257911523,-73.9735489537928,Gray,Above Ground,tree,false,false,false,false,false,sitting in tree,false,false,false,false,false,false,true,false,4G-AM-1006-02
PM,2018-10-07 00:00:00,Adult,40.7743070423435,-73.9695507965155,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,12F-PM-1007-04
AM,2018-10-10 00:00:00,Juvenile,40.7693708133873,-73.9787105069657,Gray,Above Ground,,false,false,true,false,false,together w/ #7,false,false,false,false,false,false,true,false,3B-AM-1010-08
PM,2018-10-07 00:00:00,Adult,40.7777806006951,-73.9651654887991,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,17H-PM-1007-02
PM,2018-10-20 00:00:00,Adult,40.7941272599797,-73.9537691298752,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,true,false,false,false,true,38G-PM-1020-01
PM,2018-10-08 00:00:00,Adult,40.7691725326976,-73.9764839973068,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,4D-PM-1008-06
PM,2018-10-13 00:00:00,Adult,40.7673662611015,-73.9737773613311,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,3G-PM-1013-01
PM,2018-10-08 00:00:00,Adult,40.7760402842845,-73.965796978969,Gray,Ground Plane,lawn moving east over Park path,false,false,false,false,false,not sure walk-pause-walk,false,false,false,false,false,false,true,false,15H-PM-1008-03
PM,2018-10-13 00:00:00,Adult,40.7754186579647,-73.9679336341793,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,false,14G-PM-1013-01
AM,2018-10-20 00:00:00,Adult,40.769642060286,-73.9761107065353,,Above Ground,,false,false,false,false,true,,false,false,false,false,false,false,false,false,5D-AM-1020-01
AM,2018-10-06 00:00:00,Adult,40.7709677983247,-73.9771614686616,Cinnamon,Above Ground,,true,false,true,true,false,,false,false,false,false,false,false,true,false,5C-AM-1006-02
AM,2018-10-19 00:00:00,Adult,40.7973106833951,-73.9510747586301,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,42H-AM-1019-02
PM,2018-10-13 00:00:00,Adult,40.7973522744237,-73.9598015842806,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,38A-PM-1013-03
PM,2018-10-18 00:00:00,Adult,40.7703692621371,-73.9718729101676,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,7G-PM-1018-05
AM,2018-10-10 00:00:00,Adult,40.7913532129148,-73.9638774579549,Gray,Ground Plane,,false,false,false,true,true,jumping,false,false,false,true,true,false,true,false,31A-AM-1010-05
AM,2018-10-13 00:00:00,Juvenile,40.7837103696906,-73.9679538163341,Cinnamon,Ground Plane,,false,false,false,true,true,eating (mushroom),false,false,false,false,false,false,false,true,22C-AM-1013-03
PM,2018-10-12 00:00:00,Adult,40.7936055508162,-73.9564724104048,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,36F-PM-1012-04
AM,2018-10-17 00:00:00,Adult,40.7892431934209,-73.9613643418025,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,30D-AM-1017-02
AM,2018-10-06 00:00:00,Adult,40.7709961309457,-73.9770824412252,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,5C-AM-1006-03
PM,2018-10-10 00:00:00,Adult,40.7746492806333,-73.9677646187171,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,13H-PM-1010-05
PM,2018-10-19 00:00:00,Juvenile,40.7725506006789,-73.9710760196868,Gray,Ground Plane,"Behind fence, grass",true,false,false,false,false,,false,false,false,false,true,false,false,true,10F-PM-1019-02
PM,2018-10-08 00:00:00,Adult,40.7676902603543,-73.9711298491132,Black,Above Ground,in tree by arsenal - climbing,false,false,true,true,false,,false,false,false,true,false,false,false,false,5I-PM-1008-01
PM,2018-10-10 00:00:00,Adult,40.7783547795222,-73.9702755805141,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,16D-PM-1010-13
AM,2018-10-14 00:00:00,Adult,40.7809747900833,-73.9638837160341,Gray,Above Ground,,false,true,true,false,false,,false,false,false,false,false,false,false,false,21G-AM-1014-07
PM,2018-10-14 00:00:00,,40.7838472644815,-73.968367485157,Gray,Ground Plane,,false,false,false,true,false,eating (eats with head tilted far to the right (tooth issue?)),false,false,false,false,false,false,false,false,22B-PM-1014-05
AM,2018-10-06 00:00:00,Adult,40.7679895093963,-73.9772576561244,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,true,false,false,3D-AM-1006-08
AM,2018-10-07 00:00:00,Adult,40.7949911702392,-73.9519639918804,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,39H-AM-1007-01
PM,2018-10-20 00:00:00,Adult,40.7702411502308,-73.9754270368984,Gray,Ground Plane,Baseball field,false,false,false,false,true,,false,false,false,false,false,false,true,false,6D-PM-1020-01
PM,2018-10-18 00:00:00,Juvenile,40.7748702909218,-73.9712327308512,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,12E-PM-1018-06
PM,2018-10-19 00:00:00,Adult,40.7773053099657,-73.9712318712643,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false,14D-PM-1019-04
PM,2018-10-08 00:00:00,Adult,40.7682404528903,-73.9761209945419,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,3E-PM-1008-03
PM,2018-10-20 00:00:00,Adult,40.7787752287055,-73.967181612203,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,false,false,17F-PM-1020-03
PM,2018-10-12 00:00:00,Adult,40.7839384318554,-73.9665709146738,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,22D-PM-1012-04
AM,2018-10-13 00:00:00,Juvenile,40.7732399463626,-73.9770273553525,,Above Ground,fence,true,true,true,true,false,playing tag together,false,false,false,false,false,true,false,false,8A-AM-1013-03
AM,2018-10-06 00:00:00,Adult,40.7713732567512,-73.9737091707831,Gray,Ground Plane,under a tree,false,false,false,true,false,,false,false,false,false,false,false,false,false,7E-AM-1006-03
PM,2018-10-14 00:00:00,Adult,40.7975076299811,-73.9520592496349,Cinnamon,Above Ground,on fence,true,false,false,false,false,prancing,false,false,false,false,false,false,false,true,42G-PM-1014-03
PM,2018-10-06 00:00:00,Adult,40.7887340867773,-73.963842266151,Gray,Ground Plane,Near rock,true,false,false,false,false,,false,false,false,false,false,false,false,true,28C-PM-1006-02
AM,2018-10-07 00:00:00,Adult,40.7676421190309,-73.9775681731459,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,2D-AM-1007-03
AM,2018-10-07 00:00:00,Adult,40.7905887826983,-73.9598155300913,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,32E-AM-1007-10
AM,2018-10-13 00:00:00,Adult,40.7753294525644,-73.9728660779622,Gray,Ground Plane,,false,false,false,false,true,burying,false,false,false,false,false,false,true,false,12C-AM-1013-03
PM,2018-10-12 00:00:00,Adult,40.7714260236636,-73.972416242971,Gray,Above Ground,,false,false,false,false,false,,false,false,false,false,false,false,false,false,8F-PM-1012-04
AM,2018-10-06 00:00:00,Adult,40.7659963196581,-73.9731498064872,Gray,Ground Plane,,false,true,true,false,false,,false,false,false,false,false,true,false,false,2H-AM-1006-02
AM,2018-10-17 00:00:00,Adult,40.7924167234441,-73.9527808174534,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,true,36I-AM-1017-05
AM,2018-10-17 00:00:00,Adult,40.7921524868211,-73.9624184586031,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,true,true,true,32B-AM-1017-03
PM,2018-10-06 00:00:00,Adult,40.7949401350882,-73.9568343093228,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,37E-PM-1006-04
AM,2018-10-07 00:00:00,Adult,40.7758134257881,-73.9741401377844,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,true,false,false,true,false,12B-AM-1007-02
PM,2018-10-08 00:00:00,Adult,40.7683211694257,-73.9753574279936,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,true,4E-PM-1008-08
PM,2018-10-14 00:00:00,Adult,40.7786338379896,-73.9737266070919,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,true,14A-PM-1014-01
PM,2018-10-10 00:00:00,Adult,40.7767409597341,-73.967895656898,Gray,Above Ground,on fence,true,false,false,false,false,,false,false,false,false,false,false,false,true,15F-PM-1010-07
PM,2018-10-13 00:00:00,Juvenile,40.7742035674209,-73.9760942252437,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,9B-PM-1013-07
PM,2018-10-13 00:00:00,Adult,40.7725957408841,-73.9758464905133,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,8C-PM-1013-05
PM,2018-10-17 00:00:00,Adult,40.7717708794221,-73.9767080512177,Gray,Ground Plane,,true,true,false,false,true,,false,false,false,false,false,false,false,false,6B-PM-1017-04
AM,2018-10-20 00:00:00,Adult,40.7703573131398,-73.9760256477558,Gray,Ground Plane,,false,false,true,false,true,small jumps,false,false,false,false,false,false,false,false,5D-AM-1020-02
AM,2018-10-10 00:00:00,Adult,40.7982632456866,-73.9590236602085,Gray,Ground Plane,bottom great hill,false,false,false,false,true,,false,false,false,true,false,false,true,true,40A-AM-1010-04
AM,2018-10-20 00:00:00,Adult,40.7685619029765,-73.9754778808471,Gray,Above Ground,,false,false,true,false,false,sitting very still,false,false,false,false,false,false,true,false,4E-AM-1020-01
AM,2018-10-07 00:00:00,Adult,40.7903443029725,-73.9597648775789,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true,32E-AM-1007-01
PM,2018-10-17 00:00:00,Adult,40.7907073888277,-73.9589414339242,Gray,Ground Plane,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,32E-PM-1017-04
PM,2018-10-12 00:00:00,Adult,40.7680931566797,-73.9779805668091,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,true,false,false,2D-PM-1012-02
PM,2018-10-08 00:00:00,Adult,40.7694584620114,-73.9733117663541,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,6F-PM-1008-05
PM,2018-10-14 00:00:00,Adult,40.7743284123118,-73.9751729403694,Gray,Above Ground,gingko tree by traffic light in front of Strawberry Fields,false,false,false,false,true,,false,false,false,false,true,false,false,false,10B-PM-1014-02
